,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,clusters
485,0.020367573508441046,0.0,0.020367573508441046,0.061014490905598295,0.12143088827987453,0.0027107040036176006,0.0004161776579566328,0.0024330288799831318,0.05807185162463918,0.014328161125514605,0.009192878645482754,1.1085420392444432e-05,0.25170669824346525,0.1369007364404775,0.14075229501765402,0.0005936228518126896,0.11621909412756125,0.652878787878788,0.75,1.0,0.04469273743016758,0.4545454545454546,0.6912814984503436,0.6659407665505199,0.03036996134732192,0.0958974358974359,0.4849699398797611,0.2395543175487465,0.19895287958115182,0.6814613957471098,0.7662337662337662,0
408,0.06867776573914489,0.0,0.06867776573914489,0.3005029387798418,0.38852284895347666,0.004749914521856552,0.0006851713700156395,0.002055490507600753,0.03925832285918812,0.014106127515903177,0.23098299252443763,5.542211347316067e-07,0.5179178358221552,0.12375945300326818,0.1548754805806199,0.000489355696177481,0.40359331840502166,0.5433333333333333,0.0,0.1803278688524591,1.0000000000000002,0.09090909090909091,0.4669182050936531,0.9577526132404195,0.5046935394809497,0.0,0.40881763527045223,0.871866295264624,0.0,0.335949764521193,0.0,1
648,0.01202684896433276,0.0,0.01202684896433276,0.02947911469282974,0.002757949122573825,0.0041072591808613,0.00047961995901094756,0.002024978542778215,0.04322760139693549,0.009443944290743717,0.008148067867016247,1.3858022612820914e-06,0.31570039517071713,0.1410202841657049,0.1875680659081993,0.000701887067983437,0.24396451887199722,0.8284848484848485,0.75,0.9508196721311477,0.27150837988826815,0.4545454545454546,0.8094596415577414,0.3377613240418107,0.26836002208724463,0.0958974358974359,0.6492985971943881,0.5292479108635098,0.36230366492146593,0.8375909804481232,0.8571428571428572,0
806,0.03605593155355017,0.0,0.03605593155355017,0.007084003980073307,0.00223592896376356,0.002620074072876087,0.0009998386055998885,0.3166936773635049,0.05002445870315825,0.009016999142759108,0.15172973942282056,1.0531199257712826e-05,0.3336174630746527,0.11335974393477777,0.1320342879560612,0.0005989528654791166,0.2723109483703915,0.6425757575757576,0.125,0.639344262295082,1.0000000000000002,0.09090909090909091,0.6252526613663926,0.48018292682926855,0.22363335173937052,0.09,0.8076152304608968,0.5041782729805014,0.0,0.5827030112744398,0.0,2
633,0.013545448745095306,0.0,0.013545448745095306,0.02239511071275643,0.0018434306383170312,0.0021586785933638553,0.000563361603854259,0.0022537873894440674,0.047903823563782755,0.00893160396520118,0.008757545174499953,2.494244530745305e-06,0.20733791934094192,0.12495018833258975,0.14541647704982352,0.000612610388404104,0.2266739586840425,0.8218181818181819,0.125,0.7704918032786885,0.9966480446927376,0.09090909090909091,0.7878992049589003,0.3808797909407673,0.3683048039757041,0.0,0.6332665330660348,0.5041782729805014,0.0,0.7823604966462109,0.0,2
906,0.03125058925344263,0.0,0.03125058925344263,0.015996390127805765,0.002068461253184061,0.00257887460509669,0.000677556832190199,0.1835980568333361,0.04774066766876556,0.008709601095394509,0.016245351400131662,8.59117586169913e-06,0.2773044841816521,0.1200432124452091,0.35076932130247157,0.0006409261984355696,0.373699870626097,0.598939393939394,0.125,0.47540983606557385,1.0000000000000002,0.09090909090909091,0.5128688855949333,0.21994773519163502,0.6245168415240199,0.0,0.9078156312624515,0.584958217270195,0.0,0.49621806764663895,0.0,2
776,0.05416079257358961,0.0,0.05416079257358961,0.3528337455591291,0.48144140809315317,0.0028878483675092784,0.00022585075479368848,0.0017618480258957854,0.03681147380374039,0.011920189261288988,0.018041119925620963,2.411111360535564e-05,0.24914645889871245,0.18690673730473673,0.10871361318163986,0.00031013616026289185,0.1566894701404026,0.6112121212121212,0.125,0.9836065573770492,0.3240223463687151,0.09090909090909091,0.610025603018461,0.4597125435540086,0.1645499723909442,0.0,0.777555110220419,0.6462395543175488,0.0,0.6416440702154986,0.0,2
293,0.06381844997303834,0.0,0.06381844997303834,0.5653567443033247,0.7427322535488926,0.003905392170177595,1.5224507841747505e-05,0.0017122738054349551,0.028329031120200687,0.012791170888691777,0.008017466519707934,4.212504645530438e-05,0.2875423698877757,0.1397863453792909,0.10657771675166733,0.0004557104720986304,0.0009154947462922565,0.37348484848484853,0.125,0.278688524590164,0.8994413407821228,0.09090909090909091,0.2208597224093788,0.26154181184669056,0.9547211485367201,0.0958974358974359,0.2925851703406579,0.83008356545961,0.0,0.22677322677322673,0.0,1
167,0.2622628140553856,0.0,0.2622628140553856,0.04478981009094196,0.10466339335178859,0.004230842753577553,0.573584867721706,0.002326247299605313,0.03681147380374039,0.008248504024347653,0.005920590057931949,0.3076104665983243,0.4880550320913031,0.14378585853449288,0.17497057669674387,0.0006129437765915865,0.24137697215019965,0.3084848484848485,0.0,0.2622950819672132,1.0000000000000002,0.09090909090909091,0.24592372995553158,0.8551829268292686,0.33627829928216457,0.0,0.16633266533062852,0.4818941504178273,0.0,0.1689738832595975,0.0,1
752,0.036371530042049856,0.0,0.036371530042049856,0.030850092817645926,0.0022424687577825633,0.0022493085241053756,0.0012739071536061442,0.6880122011615607,0.05486373889106061,0.012056827693342542,0.005920590057931949,1.0531199257712826e-05,0.3481234382463203,0.129377025939869,0.16267814829344845,0.0006699075856039156,0.1533135832634499,0.706969696969697,0.0,0.7868852459016393,0.8860335195530727,0.09090909090909091,0.6923595202802856,0.42421602787456436,0.2214246272777471,0.0,0.7535070140280595,0.9164345403899722,0.0,0.681889539032396,0.0,2
473,0.07999911927856074,0.0,0.07999911927856074,0.4003655118997035,0.4930384033966837,0.0033286515284427914,0.00027660368207531365,0.18265611918724423,0.030177772392534885,0.27730719064590204,0.14569668201465402,5.127169057400048e-06,0.318259098679027,0.11800264203961874,0.12741373087485292,0.0004533785536433785,0.37288186081203906,0.6315151515151516,0.125,0.9344262295081969,0.4335195530726257,0.09090909090909091,0.6722813636976148,0.7667682926829293,0.0822749861954721,0.0958974358974359,0.47294589178352453,0.5292479108635098,0.0,0.649493363779078,0.0,2
292,0.06984689233254063,0.0,0.06984689233254063,0.37842780522979,0.5450482524819054,0.0039754297823403825,2.535134069057866e-06,0.0016398138952737132,0.03501705258043725,0.012620380533576003,0.008187979638753671,1.607390945393504e-05,0.3660405061502576,0.12647701872949801,0.12279325225578658,0.0005143400228102878,0.44511693679241937,0.37348484848484853,0.125,0.278688524590164,0.8994413407821228,0.09090909090909091,0.2208597224093788,0.26154181184669056,0.9547211485367201,0.0958974358974359,0.2925851703406579,0.83008356545961,0.0,0.22677322677322673,0.0,1
214,0.1906107425628254,0.0,0.1906107425628254,0.23194703985132725,0.4369635860241996,0.3007032139611382,0.689320461789242,0.001956335202345054,0.031809037720820776,0.011083390296753176,0.009631849363988093,0.15058945932261306,0.5614342255007205,0.14285440444466524,0.138485680659082,0.0004144033158981009,0.001074436077932922,0.5077272727272728,0.0,0.4426229508196722,0.9530726256983241,0.09090909090909091,0.5621883843147824,0.7513066202090606,0.03810049696300387,0.0,0.21442885771534748,0.7437325905292479,0.0,0.40274011702583123,0.0,1
224,0.042699649881175715,0.0,0.042699649881175715,0.12934209914726227,0.21501407841970394,0.0033574822575152055,0.00018017266345931254,0.061668415104071964,0.029362188665373046,0.48760160696632837,0.008307695363763834,9.145646420883809e-06,0.14846470110319032,0.13128796004692256,0.17871926245586506,0.0006012847839343689,0.1294683362676593,0.6396969696969697,0.0,0.4918032786885247,0.753072625698324,0.09090909090909091,0.6795580110497237,0.677047038327526,0.10104914411927111,0.0958974358974359,0.22444889779558252,0.4596100278551532,0.0,0.5347509633223918,0.0,2
651,0.00033118088656318434,0.0,0.00033118088656318434,0.02719373981689853,0.0020449114007569727,0.003703532574804859,0.000517683512519883,0.0021622652236445335,0.04714255988565186,0.010553989379581935,0.007567623239039183,8.59117586169913e-06,0.3003420307750897,0.1550786234211844,0.17963468026677132,0.0006562494630598858,0.0011846349434564106,0.8303030303030303,0.75,0.9672131147540983,0.20558659217877098,0.4545454545454546,0.820239859857162,0.32251742160278596,0.218111540585312,1.0,0.6513026052103896,0.5459610027855153,0.39895287958115183,0.8420151277294133,0.8701298701298702,0
242,0.02195595496155711,0.0,0.02195595496155711,0.02627975440035441,0.0022647115933999463,0.002854894725534539,0.0005506722300815693,0.0022347251338057823,0.055353108702150156,0.012039736361909081,0.008485456857585177,5.542710196222216e-06,0.19709849779837896,0.1277013557874005,0.16551149470380544,0.0006662433136368174,0.4441717762017858,0.6890909090909091,0.75,0.9672131147540983,0.18100558659217877,0.18181818181818182,0.7234874006198624,0.3841463414634134,0.12921038100496962,1.0,0.2424849699398237,0.25069637883008355,0.06701570680628273,0.7100042814328528,0.3896103896103896,0
83,0.23073637223112495,0.0,0.23073637223112495,0.8450642525166477,0.9670995491425497,0.12734148176644364,0.33335871055827576,0.1741939191939932,0.025882182064752957,0.014311069794081144,0.5145257724356284,3.990791249192488e-05,0.3063133628521104,0.15840595508363264,0.046772145939584175,0.0033365465818505136,0.34368774802612273,0.3209090909090909,0.875,0.7540983606557379,0.12849162011173187,0.5454545454545454,0.20590216951893275,0.5169860627177698,0.6046383213694092,0.0958974358974359,0.08216432865731349,0.08913649025069638,0.02094240837696335,0.3175396032538889,0.06493506493506494,0
112,0.07596645738200067,0.0,0.07596645738200067,0.35808977870611425,0.530425101141494,0.005495568532300335,1.7759641910805374e-05,0.00163218762015159,0.03213525163689307,0.01285947473481619,0.008398391469402093,9.145646420883809e-06,0.3532423810993812,0.14554315634294035,0.1793295409964692,0.0005912909333574377,0.5277488174153833,0.24227272727272728,0.0,0.6229508196721312,0.15530726256983238,0.09090909090909091,0.11615685217625657,0.4503484320557476,0.6173384870237438,0.0958974358974359,0.11222444889779126,0.988857938718663,0.0,0.21592693021264445,0.0,1
368,0.05484178566482784,0.0,0.05484178566482784,0.414533931194421,0.5429693233193175,0.004951774117229295,0.00020808654507374969,0.0483249116649445,0.02870966295926619,0.011698186391482318,0.00968989513279927,2.6882468703466746e-05,0.3899319778040926,0.13259392476080356,0.13478046292663792,0.0004533785536433785,0.08591028256768231,0.43500000000000005,0.0,0.1311475409836066,1.0000000000000002,0.09090909090909091,0.3565557202533351,0.8268728222996522,0.4555494202098288,0.0,0.3687374749498531,0.7075208913649025,0.0,0.22477522477522474,0.0,1
333,0.08629460646604403,0.0,0.08629460646604403,0.5902651092442921,0.770466130542187,0.0037776856845590026,7.6099700163070355e-06,0.12261225856386765,0.01837847900339251,0.008333899201905526,0.009406921193586349,3.1593847197591554e-05,0.33703009164336173,0.13279078180134185,0.1100213417026285,0.00044938089348879736,0.2996973786341393,0.2296969696969697,0.125,0.19672131147540983,1.0000000000000002,0.09090909090909091,0.1361002560301846,0.6959930313588849,0.4417448923246825,0.0,0.33266533066125703,0.6406685236768802,0.0,0.07135721421435706,0.0,1
191,0.052563039161780685,0.0,0.052563039161780685,0.3813984635008439,0.517191393449266,0.0038724385282028484,0.00015479391591393326,0.0018838821565178576,0.03284209739203081,0.011305393166559846,0.008674103973704673,2.909960266684625e-05,0.1825940584631507,0.13818269251186954,0.13892153785798356,0.0005559799675792583,0.0684332322853464,0.3875757575757576,0.125,0.42622950819672134,0.9966480446927376,0.09090909090909091,0.33041369087724026,0.7386759581881535,0.33517393705135284,0.0,0.190380761522988,0.5264623955431755,0.0,0.29156557727986293,0.0,1
438,0.12027142616734987,0.0,0.12027142616734987,0.666362004861152,0.9309910832228209,0.004889982330871158,0.00037303470069131476,0.0012737183677415422,0.025284074281639368,0.01661655514931537,0.008119048247644343,2.0508177380694047e-05,0.5153591323138453,0.12231904680538441,0.08382369556688901,0.00023318524971574234,0.7900062716730506,0.3574242424242424,0.125,0.7868852459016393,0.9039106145251398,0.09090909090909091,0.34025064007546146,0.9459930313588849,0.1965764770844837,0.0,0.43887775551093,0.45125348189415043,0.0,0.3590695019266447,0.0,1
495,0.10726164814274944,0.0,0.10726164814274944,0.2589124889813752,0.35207683593395483,0.3813200055872885,5.328806135068299e-05,0.0014529529939465678,0.046000762242417725,0.013901215977529968,0.030063705312896108,3.0484656654769117e-06,0.4667237997822191,0.14497659386381445,0.478313927030208,0.000556979532522664,0.5248349158893396,0.7028787878787879,0.75,0.9836065573770492,0.03463687150837991,0.18181818181818182,0.7357498989354534,0.5193815331010434,0.037548315847598004,0.0958974358974359,0.4949899799598825,0.37047353760445684,0.0931937172774869,0.7264164407021549,0.6103896103896104,0
767,0.004777677837363256,0.0,0.004777677837363256,0.020566728545097283,0.0024230184113853137,0.0018455893333599108,0.0006623323243484514,0.0022042131689832406,0.05084004243032003,0.00927315393562797,0.0364776811406894,9.699867555615415e-06,0.1825940584631507,0.12055696109631098,0.1422779913691644,0.000497683805055083,0.0008815909241879014,0.6546969696969698,0.125,0.9508196721311477,0.6134078212290502,0.09090909090909091,0.6928985311952566,0.4640679442508713,0.025952512424075095,0.0958974358974359,0.767535070140184,0.7186629526462396,0.0,0.6726131011845297,0.0,2
202,0.021665762446395793,0.0,0.021665762446395793,0.15425046408822962,0.23512041961522687,0.0031720994831298394,0.00046946571930731577,0.002429212310255051,0.04627255823549692,0.012500833432955938,0.008561643153537484,2.1062398515425652e-05,0.20221897648787923,0.12117632876104101,0.14349846998823074,0.000489355696177481,0.02969000577349132,0.24742424242424244,0.125,0.7704918032786885,0.9418994413407823,0.09090909090909091,0.33068319633472576,0.7229965156794442,0.06626173384870238,0.0,0.20240480961922458,0.5348189415041783,0.0,0.25303268160411013,0.0,1
181,0.25009143315095195,0.0,0.25009143315095195,0.40973489075570796,0.5383051431669592,0.038147652055604664,0.012863457546574081,0.18330059778190305,0.04040012050242231,0.3897977846499002,0.1544433480969232,0.14964303195376666,0.4940279000047614,0.1346152917093707,0.08617755982738334,0.11383534324986702,0.35205859331165323,0.4603030303030303,0.125,0.21311475409836067,1.0000000000000002,0.09090909090909091,0.38027220051206034,0.7478222996515669,0.477636664826063,0.0,0.18036072144286663,0.5236768802228412,0.0,0.2810047095761381,0.0,1
308,0.0312587191649109,0.0,0.0312587191649109,0.047303475653723746,0.0022948035948312795,0.14123283593726058,0.000375574402569506,0.0019830305974395147,0.059105009169811484,0.01342302757504965,0.009033257678802533,1.4134135482374418e-05,0.4189423923109903,0.15332133425515693,0.19837842291094554,0.0007651804556055991,0.5464444064632799,0.27666666666666667,0.0,0.14754098360655743,0.9910614525139666,0.09090909090909091,0.1041638593181512,0.5189459930313589,1.0,0.0,0.30861723446889755,0.7799442896935933,0.0,0.09747395461681174,0.0,1
782,0.12811927482869342,0.0,0.12811927482869342,0.6359689047517783,0.8860017065494759,0.005660351572795985,0.000187787201284753,0.0009838855914306131,0.013539198815490094,0.012893626657878382,0.007661943532065245,1.912262454386503e-05,0.42832788879315586,0.16806145673190198,0.10649054531188701,0.08920898918527395,0.2758733253417254,0.5596969696969698,0.125,0.9508196721311477,0.3363128491620111,0.09090909090909091,0.5621883843147824,0.48671602787456436,0.1529541689674213,0.08,0.7835671342685373,0.6239554317548747,0.0,0.5855572998430141,0.0,2
535,0.009391063984801995,0.0,0.009391063984801995,0.02490877627553822,0.0021168703298331815,0.00281781817065746,0.0005455973941343201,0.0027762455821489333,0.060192486764014674,0.013457179498111843,0.009131208689283766,8.03695472696752e-06,0.2525590874674215,0.13114392547682796,0.19166551588858377,0.0005916237219258783,0.13323627614058878,0.8324242424242424,0.125,0.737704918032787,1.0000000000000002,0.09090909090909091,0.7880339576876431,0.07861498257839727,0.46548868028713425,0.0958974358974359,0.5350701402804816,0.8161559888579387,0.02513089005235602,0.7837876409304979,0.09090909090909091,2
616,0.038307126599622425,0.0,0.038307126599622425,0.005941727876678605,0.0017361469306001916,0.0025912359284927036,0.0007587633429644525,0.1771341399877689,0.04583760634740047,0.006865212811207111,0.12200342310049335,8.868535853518005e-06,0.2619461197860282,0.11337414220633546,0.1465934091800707,0.0005826294362923524,0.35191660770562616,0.8245454545454546,0.125,0.5245901639344264,1.0000000000000002,0.09090909090909091,0.7787360194043927,0.48410278745644675,0.4726670347874103,0.0,0.6172344689377951,0.520891364902507,0.0,0.7124304267161408,0.0,2
357,0.10336809797431432,0.0,0.10336809797431432,0.4833181208097862,0.6169171669571804,0.005310185757914969,0.0005938151873468875,0.0018686227419395657,0.030069034420510787,0.014276917871018924,0.24914020398768097,1.3302554355823934e-05,0.4761092962643847,0.1429552269152473,0.13417026284817574,0.09251788673346796,0.21371716371152463,0.3063636363636364,0.0,0.278688524590164,1.0000000000000002,0.09090909090909091,0.23945559897587923,0.8778310104529616,0.353395913859746,0.0,0.3567134268536165,0.6295264623955432,0.0,0.1708291708291708,0.0,1
133,0.10966787612907059,0.0,0.10966787612907059,0.5292506183386938,0.519495353226721,0.002999078032140494,0.001525136655945212,0.24207074003753806,0.03953021672622947,0.010929691273070863,0.6673366036911976,1.5519688319203435e-05,0.4206487065953439,0.13593566333722917,0.34087438211063165,0.0004943523216564254,0.4880646606615347,0.2,0.125,0.29508196721311486,1.0000000000000002,0.09090909090909091,0.11440506670260073,0.7528310104529616,0.3970182219768084,0.0,0.13226452905803399,0.9136490250696379,0.0,0.08120450977593832,0.0,1
966,0.06462252077775602,0.0,0.06462252077775602,0.39419549333617426,0.5562200387149682,0.003501672979432137,9.896615268505893e-05,0.0017160835108289973,0.0346908386643649,0.012517924764389399,0.006482900688835256,2.0231066813328243e-05,0.3216717272477361,0.11646141337115279,0.132252255786583,0.0003394509356187208,0.26670778102711445,0.3977272727272727,0.125,0.29508196721311486,1.0000000000000002,0.09090909090909091,0.31222207249696804,0.5021777003484296,0.4754279403644396,0.0,0.967935871743407,0.9136490250696379,0.0,0.2580276865991151,0.0,1
311,0.018379923160214924,0.0,0.018379923160214924,0.06467084390634571,0.0025002101176708202,0.004556293336977511,0.0004770802571327563,0.0022881090596606514,0.05747374384152559,0.013371815060358672,0.00873940464735883,3.6026868002085186e-06,0.40273010285496547,0.1556979997283342,0.19554507650058844,0.0007521885098174925,0.358513678105654,0.29060606060606065,0.0,0.09836065573770492,1.0000000000000002,0.09090909090909091,0.12558954318824955,0.5259146341463428,0.9514080618442851,0.0,0.3106212424848991,0.7799442896935933,0.0,0.08448694162979875,0.0,1
529,0.015287056468884196,0.0,0.015287056468884196,0.029250412671408255,0.00203313647454343,0.002698350095532563,0.0004669305852382579,0.0024177694654048433,0.0565493242683775,0.011954341184351208,0.009301715278262136,4.1571573593932e-06,0.2687713769234428,0.13558036481261904,0.1873065515888584,0.0006555832863039627,0.22285939724115808,0.9190909090909092,0.75,0.8852459016393444,0.8893854748603353,0.4545454545454546,0.9280420428513676,0.023736933797909643,0.5560463832136942,0.0958974358974359,0.5290581162323633,0.6016713091922006,0.26492146596858634,0.9052376195233337,0.8051948051948051,0
35,0.6767384601980768,0.0,0.6767384601980768,0.28816290165278347,0.1027977222328394,0.5736525725556478,0.007810953618178288,0.17879302300301492,0.04893698110895506,0.0030910410652744136,0.007582133048725135,0.7135498726688166,0.8933453742910196,0.047509300821056644,0.5753018438603374,0.12407217265433103,0.5152455318382485,0.5133333333333333,0.125,0.16393442622950827,1.0000000000000002,0.09090909090909091,0.48551408166015353,0.7756968641114952,0.24516841524019875,0.0,0.03406813627248084,0.7883008356545961,0.0,0.30754959326387893,0.0,1
684,0.10825056163084892,0.0,0.10825056163084892,0.6154021762066809,0.8489944228321038,0.025063751096900608,0.0002664540101808153,0.0007016859545758494,0.014572356360662397,0.00927315393562797,0.024578448725946958,2.1616869074610333e-05,0.3353237773590081,0.12386508065931612,0.08543648489603772,0.00019087852857180678,0.47049012926152595,0.5762121212121212,0.125,0.9672131147540983,0.3072625698324022,0.09090909090909091,0.6230966177065085,0.48432055749129077,0.05024848150193263,0.0,0.6853707414828705,0.5543175487465181,0.0,0.604538318824033,0.0,2
991,0.05677230082448493,0.0,0.05677230082448493,0.4588667485770909,0.6065499991120528,0.005318424168408657,0.00018524749940656172,0.0019830305974395147,0.03251588347595852,0.015318659113732702,0.005920590057931949,2.3279532478805154e-05,0.3873717384593398,0.14481334719427685,0.13547791290702238,0.00043305806392107465,0.08869279533938712,0.3478787878787879,0.0,0.24590163934426235,0.758659217877095,0.09090909090909091,0.2358172752998248,0.4873693379790929,0.6051905024848151,0.0958974358974359,0.9919839679357665,0.04456824512534819,0.0,0.19566148137576705,0.0,1
938,0.017198601902864562,0.0,0.017198601902864562,0.02627975440035441,0.0018525891759259248,0.003139145841155093,0.000497379600921753,0.001559727709990348,0.0422488617747564,0.007292157959191747,0.005739204376722798,2.494244530745305e-06,0.29266284857727776,0.13954147105377457,0.17213715182424488,0.0006156084836152799,0.1930697894538316,0.7431818181818182,0.0,0.32786885245901654,0.9787709497206706,0.09090909090909091,0.6698558145802451,0.17029616724738617,0.6670347874102706,0.22,0.9398797595189308,0.6880222841225627,0.0,0.5745682888540031,0.0,2
343,0.05939645555916475,0.0,0.05939645555916475,0.3059872626136775,0.4548248420733354,0.0037776856845590026,9.643101861600107e-05,0.0018609964668174425,0.03806210729296078,0.012603319941947272,0.00945408134009938,1.8568153984680346e-05,0.3455631989015693,0.13524426974503212,0.10322126324048647,0.0003990794516547419,0.3681136590084335,0.22500000000000003,0.125,0.3114754098360657,1.0000000000000002,0.09090909090909091,0.1339442123703005,0.7750435540069667,0.428492545554942,0.0,0.3426853707413784,0.596100278551532,0.0,0.11188811188811187,0.0,1
625,0.06112033560450148,0.0,0.06112033560450148,0.31261427388547874,0.448432364156191,0.0028342949916448437,0.0001294197361776874,0.001472022113918895,0.030884618147672627,0.009187758758070125,0.008953447195462422,1.1917001518994917e-05,0.30887360219685966,0.1301164368170441,0.13547791290702238,0.0005269985804109119,0.4157469345783716,0.8425757575757576,0.125,0.5737704918032787,1.0000000000000002,0.09090909090909091,0.7911332704487265,0.4353222996515669,0.5499723909442298,0.0,0.6252505010019149,0.5264623955431755,0.0,0.7466818895390324,0.0,2
47,0.038726946081694226,0.0,0.038726946081694226,0.23308972728929284,0.32759676433599794,0.003324528615540452,0.0003324314453041879,0.0020478573681445914,0.04719697780864507,0.01342302757504965,0.007226603531015081,2.1893979641976137e-05,0.32081933802377804,0.05374625006480738,0.10378791683012945,0.00032079618759574616,0.09767820461898073,0.46181818181818185,0.125,0.6065573770491803,0.7005586592178772,0.09090909090909091,0.4330952701792211,0.7865853658536572,0.24185532854776368,0.0,0.046092184368717426,0.08913649025069638,0.0,0.40987583844726694,0.0,1
